Edad,ID empleado,Fecha contratacion,Años de experiencia,Viajes realizados,Km totales recorridos,Tiempo de inactividad total,Incidentes de peligro,Renuncia,Antigüedad (dias),KM x Viaje,Tiempo de inactividad x Viaje,Viajes x Año,Score norm,Finanzas,Operaciones,RH
42,a8510cad-5e59-4bab-834b-9a48426b31fa,2023-07-21,17,295,209459,24767,0,0,589,710.0305084745763,83.95593220338984,182.80984719864176,-0.9996945858001709,0.0,0.0,1.0
39,84c2cd89-86ef-43ad-8144-b0ed87b6bf8f,2017-07-24,10,2390,897369,140740,0,1,2777,375.4682008368201,58.88702928870293,314.13395750810224,0.2266448736190796,1.0,0.0,1.0
35,8e3a9f36-1ca7-41c8-aa71-cc36c9be63ab,2015-09-10,2,2528,777445,161438,0,0,3460,307.5336234177215,63.85996835443038,266.6820809248555,0.0,0.0,0.0,0.0
24,9b290764-015f-4133-9c95-500ca400295c,2022-10-05,0,696,220552,54136,0,0,878,316.88505747126436,77.7816091954023,289.33940774487473,0.0,0.0,0.0,0.0
42,48d79285-0f7d-414f-b50f-436e3e264555,2003-06-16,2,4448,2921028,235116,0,0,7929,656.7059352517986,52.85881294964029,204.7572203304326,0.0,0.0,0.0,0.0
41,2931e921-f384-4923-976c-3cc3ddc79e77,2018-10-27,5,1533,978844,80819,0,1,2317,638.515329419439,52.71950424005219,241.49546827794563,0.9823682904243469,1.0,0.0,0.0
44,480de21e-9739-4ca6-b272-85c48cb2a378,2017-06-03,9,2143,991913,147683,0,1,2828,462.8618758749417,68.91413905739617,276.5894625176803,-1.4313644766807556,3.0,0.0,0.0
29,75bff448-199d-42ae-a456-af13a7453bb2,2018-06-16,8,1470,1399405,73051,0,0,2450,951.9761904761905,49.69455782312925,219.0,-0.9742593765258789,1.0,0.0,0.0
45,81d3e583-3f40-4436-9b26-ee4524e6ebe4,2024-01-26,6,312,110567,21451,0,0,400,354.3814102564103,68.75320512820512,284.7,-0.9138374328613281,0.0,1.0,0.0
56,7f968164-dd18-40bd-ab0d-e8cba7d39118,2003-01-30,11,4786,3110212,203632,0,0,8066,649.8562473882156,42.54743000417886,216.57451029010662,0.0,0.0,0.0,0.0
40,74d2be7c-97ec-4205-a4f9-cbf078c7c99f,2016-08-15,4,1820,1414284,78035,1,1,3120,777.0791208791209,42.87637362637363,212.91666666666669,0.7226255536079407,1.0,0.0,0.0
39,29a85312-6da6-408e-8259-1be8a26c45b7,2005-08-08,10,3605,3109891,130145,0,0,7145,862.6604715672677,36.10124826629681,184.16025192442268,-0.0006659030914306641,2.0,0.0,0.0
42,c07c9f07-52ad-4355-b6e6-76dd855f4247,2008-12-18,14,3625,2381032,259097,1,0,5917,656.8364137931035,71.47503448275862,223.6141625823897,-1.8138527274131775,0.0,2.0,0.0
56,1a0939e8-fc2d-4a4f-ae88-2d0b0462158f,2022-08-27,19,549,399463,26746,0,0,917,727.6193078324226,48.71766848816029,218.52235550708832,1.9708799123764038,2.0,0.0,0.0
31,8938f020-e853-46d2-85d1-0dcbc797a957,2023-02-24,11,593,260861,40877,0,0,736,439.90050590219226,68.93254637436762,294.0828804347826,-0.9726244807243347,1.0,0.0,0.0
41,c38ade70-152e-40c8-a835-d26f0f427831,2022-04-26,21,756,502351,52764,0,0,1040,664.4854497354497,69.7936507936508,265.3269230769231,0.8766645193099976,1.0,0.0,0.0
33,63079b2b-e338-44ea-9404-eb5045de14f4,2011-10-16,11,2789,2211208,133626,0,1,4885,792.8318393689494,47.91179634277519,208.38996929375642,-0.002492666244506836,0.0,1.0,1.0
35,4053749e-c8ac-4bc8-a92a-ee2eca69e765,2013-11-29,12,2989,1158287,189793,1,1,4110,387.51656072264973,63.497156239545,265.44647201946475,-1.9869782328605652,0.0,1.0,1.0
39,c894f28e-a5f9-43ce-9688-c1d157ea28b4,2016-01-18,7,1965,1251165,118679,2,0,3330,636.7251908396946,60.396437659033076,215.38288288288288,0.0,0.0,0.0,0.0
50,87c0acf7-2c5d-4da8-a4d7-ec6dcd8c1f0d,2018-05-10,17,1666,562599,79251,0,1,2487,337.69447779111647,47.56962785114045,244.50743868114196,-0.12596601247787476,1.0,0.0,1.0
54,cd433cd0-1bbf-49a1-9594-0d6ead1391d7,1998-11-06,12,8220,4534394,116198,1,1,9612,551.6294403892944,14.136009732360098,312.14107365792756,0.3479483127593994,1.0,1.0,1.0
43,41edec37-29a0-48ce-8f86-aeaef62ad858,2019-07-14,18,1620,756849,80843,0,0,2057,467.19074074074075,49.90308641975309,287.45746232377246,0.0,0.0,0.0,0.0
36,4934cfbf-29a4-4fdd-a64b-2547703a6ef8,2012-11-12,2,3415,2056895,217661,0,0,4492,602.3118594436311,63.73674963396779,277.48775601068564,-0.7165851593017578,0.0,1.0,0.0
59,365d3dea-affa-49c6-b9d2-4d15b3c20745,2002-01-17,8,5172,2881526,238424,3,0,8444,557.1395978344934,46.098994586233566,223.56466129796303,-0.9996321201324463,0.0,1.0,0.0
36,e6f4c726-0bf2-448c-8ec9-2cf106511f5f,2019-06-16,0,1146,420124,59382,0,1,2085,366.60034904013963,51.81675392670157,200.6187050359712,-0.3885684013366699,2.0,0.0,0.0
35,f46b4895-89ca-48b9-9afc-76dec3963324,2016-08-06,9,2506,1755335,126747,1,0,3129,700.452913008779,50.577414205905825,292.32662192393735,-0.9988312125205994,0.0,1.0,0.0
25,14a74383-85aa-4b5a-8535-66e1f9e76563,2023-01-20,4,560,277935,27214,0,1,771,496.3125,48.59642857142857,265.1102464332036,-2.997497081756592,0.0,3.0,0.0
51,bb42c762-1ebf-446a-bff4-dbd0ac74a7e6,2013-03-09,0,3277,1181176,187612,1,1,4375,360.4443088190418,57.25114433933476,273.39542857142857,-0.03378957509994507,0.0,1.0,1.0
47,75b9c377-1a07-491e-8c74-9987b7521a99,1998-02-15,14,8790,4361843,102859,14,1,9876,496.2278725824801,11.701820250284413,324.863304981774,0.0,0.0,0.0,0.0
59,4f0793c0-5dfd-426c-9ed7-fdebb4c16109,2004-01-30,15,4923,3949600,121617,1,0,7701,802.2750355474304,24.70383912248629,233.3326840670043,-0.0003952980041503906,0.0,1.0,1.0
28,378356d3-cf93-4ab7-9788-e7cef971b4e5,2017-05-25,7,2327,947004,101633,0,0,2837,406.963472281908,43.67554791577138,299.3849136411702,-0.6973958611488342,1.0,0.0,0.0
51,7305b31f-54cf-498e-9441-8044559bef68,2008-07-01,1,4404,2082122,320249,0,1,6087,472.77974568574024,72.7177565849228,264.0808279940858,-1.9157787561416626,1.0,1.0,0.0
40,17c600a1-1b32-4eae-aea7-100caab51f68,2019-05-23,1,1252,778313,76350,2,1,2109,621.655750798722,60.98242811501598,216.6808914177335,0.9828570485115051,0.0,0.0,1.0
46,2b677976-b568-4c33-964f-d1d2967af08c,2005-08-23,16,3715,1861802,174340,1,0,7130,501.1580080753701,46.92866756393001,190.17882187938287,-0.0041481852531433105,0.0,1.0,1.0
26,064121a2-efa3-41ab-aa0c-b17e4bd16db4,2021-03-01,4,1090,430624,56956,0,0,1461,395.06788990825686,52.253211009174315,272.3134839151266,0.0,0.0,0.0,0.0
51,de65cb6d-1fc9-48db-9e16-82ff03af3cbd,2019-01-16,26,1384,1101350,87543,0,0,2236,795.7731213872833,63.25361271676301,225.92128801431124,0.0,0.0,0.0,0.0
46,31425b24-a26e-4d28-99a1-b30e7091ca7c,2013-06-14,15,3329,1452053,140999,0,0,4278,436.1829378191649,42.35476118954641,284.0310892940626,0.0,0.0,0.0,0.0
39,baf83e30-a1c5-40b1-941c-944f973398b3,2012-02-11,18,3719,1349039,139033,3,1,4767,362.7424038720086,37.38451196558215,284.75666037340045,-0.9998477697372437,0.0,0.0,1.0
45,982f51df-a0b6-4797-80a5-937ac294eacc,2005-10-18,8,4825,2220080,215814,0,1,7074,460.120207253886,44.72829015544041,248.95744981622843,-0.3223426938056946,0.0,2.0,0.0
33,4d84d7e4-1504-408b-a8c5-d27619dff631,2021-01-02,5,1085,662019,63881,0,1,1519,610.1557603686636,58.876497695852535,260.7142857142857,-1.4386888146400452,2.0,1.0,0.0
35,bc3bb88e-ea11-4383-9dcb-ef245af64cb8,2011-01-13,15,3873,990541,193364,4,0,5161,255.75548670281435,49.92615543506326,273.9091261383453,0.0,0.0,0.0,0.0
36,8871fcc7-b16b-448d-a838-43cc623f199a,2018-02-05,1,1774,955930,78488,0,1,2581,538.8556933483653,44.2435174746336,250.87562960092987,-0.9873821139335632,1.0,0.0,0.0
25,0617479f-40f7-428e-ad23-181d73b93f87,2022-10-24,4,730,469853,39839,0,1,859,643.6342465753424,54.57397260273972,310.186263096624,-0.9990569949150085,0.0,1.0,0.0
46,1cca0c97-9158-455d-8554-c79787e8f9db,2019-02-05,0,1175,1135666,59823,0,1,2216,966.5242553191489,50.9131914893617,193.53564981949458,0.9947199821472168,0.0,0.0,1.0
49,c6e51cbb-b2dd-4190-8396-dde96312c86c,2000-11-10,14,7917,3514015,152594,4,0,8877,443.85689023620057,19.274220032840724,325.5272051368706,0.0,0.0,0.0,0.0
34,875c64b3-c8de-4589-9ae2-9062452ff1d3,2019-03-19,2,1116,989855,70377,1,0,2174,886.9668458781362,63.06182795698925,187.36890524379024,0.0,0.0,0.0,0.0
42,31d0ff54-fe01-43b7-9f03-ced3710d4197,2013-07-16,13,2476,1930002,194481,0,0,4246,779.483844911147,78.54644588045234,212.84503061705135,0.0,0.0,0.0,0.0
37,989bd407-45a2-48dc-876f-725eff63347a,2020-05-19,14,1368,593860,108641,0,0,1747,434.10818713450294,79.41593567251462,285.8156840297653,-0.13228464126586914,0.0,2.0,0.0
42,483d15d1-b4e5-4d69-97c3-96404fb4aac6,2009-01-30,0,3136,2490479,221943,0,1,5874,794.1578443877551,70.77264030612245,194.8655090228124,1.1331017017364502,2.0,0.0,0.0
34,dea231b6-f5b9-4dfe-886e-754c1def42bb,2013-03-28,2,2634,2147885,108643,0,0,4356,815.4460895975702,41.246393318147305,220.70936639118455,0.0,0.0,0.0,0.0
32,60ef9ee2-0bf0-458a-b9d1-d254c856fa60,2020-02-05,4,1039,460712,92021,1,1,1851,443.4186717998075,88.56689124157845,204.88114532685034,-1.9905532598495483,0.0,2.0,0.0
48,c44ae6bb-ee4b-4e77-a4ff-940f1fb6f1eb,1997-09-21,7,7912,3970431,190047,3,1,10023,501.8239383215369,24.02009605662285,288.1253117828993,-0.9138374328613281,0.0,1.0,0.0
39,c9a86063-ccd4-4809-ba9e-296935a9b1ee,2023-08-02,7,422,218635,33558,0,1,577,518.0924170616114,79.52132701421802,266.94974003466206,-0.9995036125183105,1.0,0.0,0.0
56,074675ca-675b-4485-86fd-270fd942c235,2020-04-24,35,931,634824,63699,0,0,1772,681.8732545649839,68.41997851772288,191.76918735891647,0.0,0.0,0.0,0.0
40,41c307b3-bdf3-4766-9512-3fa5a23474bf,2012-05-25,2,3189,1637508,147337,1,1,4663,513.486359360301,46.201630605205395,249.62148831224533,-1.9981136918067932,1.0,1.0,0.0
32,d6f0133f-ca6e-433c-b7cc-ec8e12f05912,2015-10-03,5,2005,1266649,131999,0,0,3437,631.7451371571073,65.83491271820449,212.92551643875476,0.0,0.0,0.0,0.0
49,a3b6e6b0-4ab0-4a2a-8879-c05b366dfe38,2016-11-25,13,2677,1132491,156474,1,1,3018,423.0448262980949,58.45125140082182,323.75911199469846,-0.6778669357299805,0.0,1.0,2.0
45,0d9c595a-4822-441a-9329-2f66dd0f058e,2010-04-29,7,2943,2382031,79053,0,0,5420,809.3887189942236,26.861365953109072,198.19095940959411,0.6271545886993408,0.0,0.0,1.0
45,0416b9ec-5e95-46f6-9bf5-07b54f2bf7cd,2016-03-18,7,2417,1269156,124239,3,1,3270,525.0955730244104,51.40215142738933,269.78746177370033,-0.9491768479347229,2.0,1.0,0.0
49,33a34ca4-4e39-409c-bdd7-e05ad3ba10a3,2008-02-09,21,4315,2091846,241764,1,0,6230,484.7847045191194,56.028736964078796,252.80497592295345,0.0,0.0,0.0,0.0
34,209ad983-c081-4950-97f3-d5620fc43ec3,2014-12-10,9,2730,1055998,161558,0,0,3734,386.8124542124542,59.17875457875458,266.85859667916446,0.9389814734458923,1.0,0.0,0.0
38,bea3a634-b9a1-4abd-a5df-8483562e67bf,2006-09-01,15,5962,2109254,268479,0,1,6756,353.7829587386783,45.03170077155317,322.10331557134396,-1.9947417378425598,1.0,0.0,1.0
38,4e771e6d-8438-4d82-83ea-b3ab5d2d1abc,2015-12-21,7,2137,1245459,95554,0,1,3358,582.8072063640618,44.71408516612073,232.28260869565216,-2.930522084236145,1.0,1.0,1.0
29,e15fd9a2-1718-41e7-ba7c-e9fb05f84053,2018-05-03,6,1993,732024,122836,1,1,2494,367.2975413948821,61.63371801304566,291.67802726543704,2.5974270701408386,1.0,0.0,2.0
37,13f46944-61f0-460b-9f05-4406bc024f4b,2014-05-07,16,2682,1681822,131493,1,1,3951,627.0775540641313,49.02796420581655,247.76765375854214,-0.18742698431015015,1.0,1.0,0.0
50,0638318c-58c3-4c04-b084-2f14241fc216,2014-12-18,26,2847,1432290,137516,0,1,3726,503.08746048472074,48.30207235686688,278.8929146537842,0.20661717653274536,1.0,0.0,1.0
41,be1dd4b1-b3ea-450b-b8d7-e668df91eafb,2018-11-09,20,1488,1017174,70327,0,0,2304,683.5846774193549,47.262768817204304,235.72916666666669,-0.9895841479301453,1.0,0.0,0.0
29,750dc472-1547-4732-bdb8-4e6287c83dfa,2015-04-13,2,2132,1079009,149847,0,1,3610,506.10178236397746,70.28470919324577,215.5623268698061,-0.21377277374267578,0.0,1.0,1.0
27,8995ff50-3e86-4923-8d78-c7df7727c13c,2022-09-20,7,476,253178,33165,0,0,893,531.8865546218487,69.67436974789916,194.55767077267637,0.0,0.0,0.0,0.0
53,7057c3f8-be15-4c04-9e54-cf6645823f31,2001-04-06,27,4720,3848922,186667,3,1,8730,815.4495762711864,39.548093220338984,197.34249713631155,-0.004274904727935791,1.0,0.0,1.0
39,2eae4506-3a0a-475c-862f-7bc5a3667e9f,2021-05-20,15,1220,497707,110599,1,0,1381,407.9565573770492,90.65491803278688,322.4475018102824,0.0,0.0,0.0,0.0
34,1f105f41-7075-4716-9e85-55d266bdb681,2012-11-29,10,3648,1493748,200693,0,1,4475,409.4703947368421,55.01452850877193,297.54636871508376,-2.986775279045105,0.0,3.0,0.0
37,e84748d3-dd53-44bc-b23f-eb1f459be5ae,2021-01-04,17,907,615739,71834,0,1,1517,678.8743109151047,79.19955898566704,218.2300593276203,0.6377233266830444,1.0,0.0,2.0
28,b7ecc0ad-0cf5-402c-af26-2b92e4868b2b,2016-06-07,3,2269,1284898,129379,0,1,3189,566.283825473777,57.02027324812693,259.700533082471,1.9747080206871033,0.0,0.0,2.0
51,47a2bd6e-af57-4fad-812b-de09d20b4b0b,2004-04-14,23,5991,1902983,247758,1,0,7626,317.6402937739943,41.35503254882323,286.74468922108576,-0.9980064034461975,0.0,0.0,1.0
36,19dca130-2b80-4b52-9d5b-e49493fb8725,2022-09-22,11,571,410547,26182,0,1,891,718.9964973730298,45.85288966725044,233.91133557800222,-1.6813923716545105,2.0,0.0,0.0
50,58860816-bbe2-446a-85ce-081f1b876137,2004-01-29,22,5206,2442823,238491,4,1,7702,469.2322320399539,45.81079523626585,246.71384056089326,-0.7800806760787964,1.0,0.0,0.0
40,0055918e-8e11-43c6-87c2-066a92fe1bfb,2012-02-07,15,3756,2318712,51200,0,0,4771,617.3354632587859,13.631522896698616,287.3485642422972,-1.516568660736084,0.0,1.0,1.0
51,cb54906c-2e4c-4e82-bab3-501fd5063e46,2014-05-21,6,2326,957935,144560,0,0,3937,411.8379191745486,62.149613069647465,215.64389128778257,0.0,0.0,0.0,0.0
42,3e108cab-f915-4324-84af-bc079f9af52d,2018-06-08,8,1746,922713,107276,0,0,2458,528.4725085910653,61.44100801832761,259.27176566314074,-0.5932530164718628,0.0,0.0,1.0
46,5c695d89-7245-4145-a273-f1107a1c5aac,2005-06-28,10,4196,2408390,184836,2,0,7186,573.9728312678742,44.05052430886558,213.12830503757306,0.0,0.0,0.0,0.0
45,83387503-1b83-4587-a43d-d1ecae0f7c86,2005-08-24,19,3573,1368634,197316,0,0,7129,383.0489784494822,55.22418136020151,182.9351942768972,-0.9995543360710144,1.0,0.0,0.0
44,94c74b8e-9419-44e1-a28b-3176e2e38410,2016-04-26,17,2507,1300983,89696,0,0,3231,518.9401675309134,35.778220981252495,283.21108016094087,0.985191822052002,0.0,0.0,1.0
42,16690d15-24c2-4f6f-88a7-e991a04e9144,2004-11-25,19,5794,1451225,392506,2,0,7401,250.47031411805315,67.74352778736625,285.7465207404405,-0.9935216307640076,0.0,1.0,0.0
38,c21b1988-cdff-4ac3-bc71-1adf520060b5,2019-05-01,14,1914,696126,100544,1,1,2131,363.70219435736675,52.530825496342736,327.83200375410604,-0.12183940410614014,1.0,1.0,0.0
55,1026c816-a06b-421a-9bb0-c2a0d27f5fa3,2022-02-21,21,631,483929,29701,0,0,1104,766.9239302694136,47.06973058637084,208.61865942028987,0.0,0.0,0.0,0.0
32,50b4d5ac-dcab-4631-b9d4-357d7b68ed0c,2016-12-21,1,2381,920330,151190,1,1,2992,386.53086938261237,63.49853002939941,290.4629010695187,0.4582586884498596,0.0,0.0,2.0
40,8d38cdbb-53a7-4936-95f6-e4777ea8b71a,2022-01-10,13,1007,318245,64306,1,0,1146,316.0327706057597,63.85898709036743,320.7286212914485,0.0,0.0,0.0,0.0
40,4366ecfb-fe50-4782-91e9-195c4f64f507,2018-08-21,18,1806,987043,91544,1,0,2384,546.5354374307863,50.688815060908084,276.5058724832215,0.9995068311691284,0.0,0.0,1.0
43,1a3fd2c4-dc19-44b0-873d-000cc78c4cb4,2012-07-05,15,4091,1525438,171269,0,0,4622,372.8765582987045,41.864825226106085,323.0668541756815,0.0,0.0,0.0,0.0
36,5d4ce3a3-e63c-488a-bbef-580635ac13d9,2019-08-03,15,1828,646941,105846,0,0,2037,353.90645514223195,57.90262582056893,327.55031909671084,0.0,0.0,0.0,0.0
42,5b090a13-6aeb-420c-9321-0a5262c0679f,2019-06-10,22,1715,945130,126743,0,0,2091,551.0962099125364,73.90262390670554,299.3663318986131,-0.999538779258728,0.0,0.0,1.0
38,73351b30-306b-46bc-82da-745cca87b3af,2011-07-09,6,4484,1278982,251087,1,0,4984,285.23238180196256,55.99620874219447,328.3828250401284,0.6823117733001709,1.0,0.0,0.0
27,8673404a-9292-41f6-9340-0554ba2a31f0,2020-05-04,5,1322,551913,79008,0,0,1762,417.4833585476551,59.763993948562785,273.85357548240637,0.0,0.0,0.0,0.0
40,4dab0247-98ed-43a9-9db6-062a937b5e7b,2007-05-20,11,4538,2723455,218710,0,1,6495,600.144336712208,48.195240193918025,255.02232486528098,1.5269556045532227,1.0,0.0,1.0
31,929c77f2-4367-462f-abd7-f1e017e9aa1a,2017-10-11,5,2339,678396,136313,0,0,2698,290.03676784950835,58.27832407011543,316.43254262416605,0.0,0.0,0.0,0.0
26,dd3e09a9-4675-4125-998a-7d314833c783,2021-04-08,1,1184,700155,75509,0,0,1423,591.3471283783783,63.77449324324324,303.6964160224877,0.0,0.0,0.0,0.0
41,d299d758-995d-4f45-bd63-0f7035e202c1,2018-09-07,5,1287,787387,80256,0,1,2367,611.8003108003109,62.35897435897436,198.46007604562737,-0.19021743535995483,2.0,0.0,0.0
43,aa8e24d4-0c9a-4661-b1ec-a51b5f553192,2005-12-17,4,4356,2945614,203647,1,1,7014,676.2199265381083,46.750918273645546,226.6809238665526,0.9799443483352661,0.0,0.0,1.0
44,2d96ed36-abdc-4fcb-b043-961c154ce63c,2019-06-12,15,1262,876951,65837,0,0,2089,694.8898573692552,52.16877971473851,220.50263283867878,-0.9974933862686157,1.0,0.0,0.0
44,7746c80e-04d3-4492-9dfc-43f1355d8880,2018-05-11,3,2093,839812,84179,0,0,2486,401.2479694218825,40.21930243669374,307.29887369267897,0.0,0.0,0.0,0.0
24,8386f43a-4339-4051-8030-c5584ad13c9b,2020-10-20,2,945,496504,71796,0,1,1593,525.4010582010582,75.97460317460317,216.52542372881354,0.9730859398841858,0.0,0.0,1.0
29,679f9d19-1907-4812-ad1f-ee7b102397d5,2017-07-02,5,1739,970029,138042,0,0,2799,557.8085106382979,79.38010350776308,226.77206145051804,-0.9208453893661499,0.0,1.0,0.0
55,c9657084-55f6-40ce-b294-07a4d641882d,2006-05-28,15,4847,2788864,136598,4,1,6852,575.3794099442954,28.181968227769755,258.1954173963806,-0.9894571900367737,1.0,0.0,0.0
31,d324872b-a1c6-41d0-9f5d-273eaabe55f7,2023-09-27,10,276,141235,18734,0,1,521,511.7210144927536,67.8768115942029,193.35892514395394,0.7150713801383972,1.0,1.0,1.0
44,61893a0b-d2a1-4b8c-aef3-ca3b90a65b26,2021-02-11,11,1308,375280,71319,0,0,1479,286.91131498470946,54.52522935779817,322.7991886409736,-0.8715136051177979,0.0,0.0,1.0
34,24cd22cb-c29d-4b67-86a1-b28b303284f8,2017-03-04,1,2032,1368241,131107,0,1,2919,673.3469488188977,64.52116141732283,254.08701610140457,0.998944103717804,0.0,0.0,1.0
40,22076510-9b9e-4e91-8784-4b6415bad624,2009-04-01,20,3349,1692812,186789,1,0,5813,505.4679008659301,55.774559570020905,210.28470669189747,-0.6956445574760437,1.0,0.0,0.0
34,3b4929df-d99a-400d-811c-4892871e24e1,2017-09-03,12,1664,1035101,174689,0,0,2736,622.0558894230769,104.9813701923077,221.98830409356725,-0.9869546294212341,1.0,0.0,0.0
44,e96a30a3-9d5a-4cd0-a3dd-1d5ca5dab566,2023-10-02,16,422,172253,24994,0,1,516,408.1824644549763,59.22748815165877,298.5077519379845,-0.47349226474761963,1.0,0.0,1.0
41,eaa0eb42-76cc-4cc1-b687-f4fab5ab218d,2020-04-19,16,1339,599507,110777,1,1,1777,447.7274085138163,82.731142643764,275.03376477208775,-1.0343076586723328,1.0,1.0,1.0
36,2dcd05d9-4f54-4344-b7c5-925cc5aa2114,2014-10-02,2,2608,1766231,181034,0,0,3803,677.2358128834355,69.4148773006135,250.30765185379965,0.0,0.0,0.0,0.0
31,667e6e39-bb67-4762-a8cb-d2a89d4a72ef,2016-07-14,9,1994,1081723,127807,0,0,3152,542.488966900702,64.09578736208626,230.90418781725887,-0.9997617602348328,0.0,1.0,0.0
42,c253cba2-361b-466a-9864-579b8d6cf9bb,2023-06-07,4,544,203480,34911,0,0,633,374.04411764705884,64.17463235294117,313.68088467614535,0.0,0.0,0.0,0.0
30,2fa2483d-b88e-4f5b-beeb-1d6b7b2e294b,2023-09-25,5,423,171765,27749,0,0,523,406.06382978723406,65.60047281323877,295.2103250478012,0.0,0.0,0.0,0.0
43,99d4dc2a-604f-40e7-877d-f0dbd8df24ca,2018-02-28,4,2013,792272,115825,0,0,2558,393.57774465971187,57.53849975161451,287.2341673182174,0.0,0.0,0.0,0.0
60,79cfdfaf-1fef-412f-b126-910cbad01635,2021-09-30,30,846,369898,67897,0,1,1248,437.2316784869976,80.25650118203309,247.42788461538464,-1.9876065254211426,0.0,1.0,1.0
50,d7b61a7b-5245-4786-a4d0-8d3848147842,2008-06-17,7,5444,1891579,181732,0,0,6101,347.4612417340191,33.38207200587803,325.6941485002459,-0.9981141090393066,0.0,1.0,0.0
45,e5fd5a9c-3f81-487e-85f8-e3ea579ebb8b,2021-01-28,6,1170,721203,65350,1,0,1493,616.4128205128205,55.85470085470085,286.0348292029471,0.0,0.0,0.0,0.0
39,d82d2c54-ed50-49eb-84eb-0a7fe236a875,2011-11-10,2,3253,1977626,144296,0,1,4860,607.9391331079004,44.35782354749462,244.30967078189298,0.8254315257072449,1.0,0.0,0.0
24,5021d651-3be1-4439-bda7-20e2f37892be,2021-01-22,3,1325,483254,45269,0,1,1499,364.72,34.165283018867925,322.63175450300196,1.8121675252914429,1.0,0.0,1.0
29,29516bc1-4c30-4976-bbcd-5bdfb72e561f,2015-06-09,2,3049,1522575,177633,0,1,3553,499.36864545752707,58.25942932108888,313.2240360258936,-0.9907755255699158,1.0,0.0,0.0
50,4739fef3-724f-4209-904f-1ca0486fcbe9,1996-09-06,16,8280,2320123,424501,1,1,10403,280.2080917874396,51.26823671497584,290.51235220609436,-1.2414050102233887,1.0,2.0,0.0
33,57952f5f-5020-4a61-b725-c532e84a8083,2020-08-12,4,1340,764610,64820,0,1,1662,570.6044776119403,48.37313432835821,294.28399518652225,-2.780447542667389,0.0,2.0,1.0
34,45a93cb1-3658-475a-a31e-1b25c176c69c,2023-10-03,11,344,233610,27619,0,0,515,679.0988372093024,80.28779069767442,243.80582524271844,-0.9997647404670715,0.0,1.0,0.0
38,06285fe7-51f6-4c06-bc87-319ea6e12adc,2018-03-29,4,1777,1337605,56919,0,1,2529,752.7321328081035,32.03095104108047,256.4669829972321,-1.9712855815887451,1.0,0.0,1.0
31,91d9c071-cf0d-42a8-b690-7d33be5b1dc0,2016-05-18,11,1850,1382835,102347,0,0,3209,747.4783783783784,55.3227027027027,210.4238080398878,0.7738769054412842,1.0,0.0,0.0
30,37a38673-b6a2-43da-8f88-8cac27b1951a,2023-07-27,3,430,224442,26532,0,0,583,521.9581395348837,61.70232558139535,269.21097770154375,0.0,0.0,0.0,0.0
39,7a9b2703-5b23-4754-abd6-08a34b00b20b,2017-05-03,2,1852,1295959,102977,0,1,2859,699.761879049676,55.60313174946004,236.43931444561036,-0.3642413020133972,1.0,1.0,0.0
32,0ea4e784-2dda-40e2-950b-675ad2272b9c,2020-08-04,3,1067,500891,67063,0,1,1670,469.4386129334583,62.851921274601686,233.20658682634732,-0.2531222105026245,0.0,1.0,1.0
34,39660575-cf7f-4072-a2f9-fec19e711dff,2021-02-05,1,1305,472774,77129,0,1,1485,362.2789272030651,59.10268199233717,320.75757575757575,-1.8249516487121582,0.0,1.0,1.0
33,90367576-a91c-4a6e-99da-cf8777356268,2014-12-29,6,2102,1281156,106285,0,1,3715,609.4938154138915,50.56374881065652,206.52220726783312,-1.5031930804252625,1.0,0.0,1.0
44,d9a41bf8-437e-4f5c-8ec3-69185436aadc,2008-05-11,6,5106,2820475,166934,0,0,6138,552.3844496670583,32.693693693693696,303.6314760508309,0.0,0.0,0.0,0.0
38,ac3bcace-04a5-4c2a-8d7d-8e427783bcd2,2014-07-14,16,2378,1093179,180966,0,0,3883,459.7052144659378,76.10008410428932,223.53077517383466,-0.9970843195915222,1.0,0.0,0.0
38,a1ca5777-0afb-494b-a2f2-3a3aadc59b95,2007-10-14,9,3246,1733226,149268,2,1,6348,533.9574861367837,45.98521256931608,186.6398865784499,-0.9597156047821045,0.0,0.0,1.0
44,375e84fd-4812-4aac-be11-5581d2ec4822,2021-09-10,5,654,467794,64094,0,0,1268,715.2813455657492,98.00305810397553,188.25709779179812,0.0,0.0,0.0,0.0
38,66d1728e-65f0-4045-b82a-a8d37b628310,2021-06-22,8,905,549178,46370,1,0,1348,606.8265193370165,51.23756906077348,245.04821958456972,0.0,0.0,0.0,0.0
37,79748134-2a6c-4189-b01c-8c060608753f,2017-08-26,3,1870,806059,115793,0,1,2744,431.0475935828877,61.92139037433155,248.74271137026238,-0.12497305870056152,0.0,1.0,1.0
43,026be25f-b5aa-4bbe-a35f-789f6300fd43,2009-02-02,4,3687,2369731,191519,1,1,5871,642.7260645511255,51.944399240574995,229.22074603985692,-2.9898106455802917,2.0,1.0,0.0
45,c7459b74-c1cd-42e3-99b4-a2513b07e1ea,2009-07-29,7,4370,2616233,155076,4,1,5694,598.6803203661327,35.486498855835244,280.12820512820514,0.9006842374801636,0.0,0.0,1.0
38,d3ac2976-39d6-45c8-b7dd-594b6b23f785,2022-11-01,2,590,379577,49512,0,1,851,643.3508474576271,83.9186440677966,253.05522914218565,-0.9997778534889221,0.0,1.0,0.0
